"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.031813665E1	3.939442337E-3	-3.090237081E-2	4.763603210E-3	3.151456240E-2
2.032320257E1	-3.627099097E-3	-1.538790762E-2	9.469985962E-3	1.842889533E-2
2.032829900E1	-1.345561817E-2	-1.413948834E-2	4.143714905E-2	4.580410584E-2
2.033336492E1	6.603337824E-4	-3.088091314E-2	-2.840995789E-3	3.101835092E-2
2.033843084E1	9.855303913E-3	-3.926372528E-2	-4.005432129E-3	4.067936362E-2
2.034349675E1	2.112610266E-2	-2.615880966E-2	5.522727966E-3	3.407485966E-2
2.034856267E1	-8.205622435E-4	-1.801770926E-2	2.326202393E-2	2.943523274E-2
2.035365911E1	-1.547491923E-2	-1.463162899E-2	-1.847648621E-2	2.819464904E-2
2.035872503E1	-1.223240793E-2	-2.784942091E-2	-4.444694519E-2	5.385863891E-2
2.036379094E1	-4.113259912E-2	-1.884058118E-3	-3.340339661E-2	5.302100800E-2
2.036885686E1	-1.042956486E-2	-1.160058379E-2	-8.210182190E-3	1.762828577E-2
2.037392278E1	5.763616413E-3	-1.761329174E-2	-4.375171661E-2	4.751484007E-2
2.037898870E1	-4.134066403E-4	-1.161012053E-2	-4.814052582E-2	4.952248005E-2
2.038408513E1	4.244957119E-3	-1.519583166E-2	-2.635002136E-3	1.599613069E-2
2.038915105E1	1.840338111E-2	1.447837055E-2	1.044273376E-2	2.563900034E-2
2.039421697E1	-1.930609345E-3	-1.673968136E-2	1.747798920E-2	2.427806193E-2
2.039928289E1	-2.373783663E-2	-2.652333677E-2	2.443408966E-2	4.317403176E-2
2.040434880E1	4.774426669E-2	-1.952351630E-2	-5.530738831E-2	7.562797030E-2
2.040941472E1	1.686155424E-2	-2.077040076E-2	-1.211738586E-2	2.936924581E-2
2.041448064E1	-1.377796009E-2	-2.202223241E-2	-3.100967407E-2	4.045257459E-2
2.041954656E1	1.150574535E-3	-2.201624215E-2	-3.439903259E-3	2.231303822E-2
2.042464299E1	1.602537185E-2	-3.878213465E-2	1.411437988E-4	4.196291735E-2
2.042970891E1	-3.615397960E-3	-1.628153026E-2	6.067276001E-3	1.774742708E-2
2.043477483E1	-2.061527595E-2	-3.186069429E-2	4.519081116E-2	5.901104012E-2
2.043984075E1	6.505683064E-3	-2.351699769E-2	2.462768555E-2	3.466837158E-2
2.044490667E1	2.138289809E-2	-1.286716759E-2	1.373863220E-2	2.848758234E-2
2.045000310E1	5.583018064E-4	-5.915731192E-3	-3.741645813E-2	3.788533906E-2
2.045506902E1	-4.648767412E-3	-4.176712036E-2	-2.681732178E-3	4.211051020E-2
2.046013494E1	-2.788975835E-3	-2.151428163E-2	1.990032196E-2	2.943918332E-2
2.046520086E1	-1.892330498E-2	-2.146078646E-2	2.091503143E-2	3.544143573E-2
2.047026677E1	-6.569501013E-3	-3.457014263E-2	-1.823425293E-3	3.523603248E-2
2.047533269E1	-2.529093996E-2	-2.377668023E-2	-1.960468292E-2	3.986609787E-2
2.048039861E1	-1.537766680E-2	8.794665337E-5	-2.894401550E-2	3.277554583E-2
2.048549504E1	-1.388992369E-2	1.207128167E-3	-1.208877563E-2	1.845333669E-2
2.049056096E1	-5.203112960E-3	-1.323394477E-2	-9.613990784E-3	1.716503707E-2
2.049562688E1	-1.207374036E-2	-3.111086786E-2	-3.090190887E-2	4.548174664E-2
2.050069280E1	-8.100412786E-3	-1.439949870E-2	-1.639270782E-2	2.327408688E-2
2.050575872E1	6.641384214E-3	-1.450881362E-2	-4.394531250E-3	1.655069672E-2
2.051082464E1	3.501173109E-3	-2.056366205E-2	-3.403282166E-2	3.991685559E-2
2.051592107E1	-6.545629352E-3	-2.773429453E-2	1.610851288E-2	3.273408841E-2
2.052098699E1	2.354137599E-3	-3.010787070E-2	3.378200531E-2	4.531279868E-2
2.052605291E1	-2.460953966E-2	-1.460024714E-2	-1.635932922E-2	3.296095131E-2
2.053111882E1	1.741275564E-2	-4.690289497E-4	-6.965541840E-2	7.180042729E-2
2.053618474E1	3.087487072E-3	-2.428142726E-2	-4.058265686E-2	4.739274548E-2
2.054125066E1	3.120463341E-3	-2.167467773E-2	-1.412677765E-2	2.605944729E-2
2.054631658E1	1.733929291E-2	-9.653568268E-3	1.424789429E-3	1.989654452E-2
2.055138250E1	1.730427518E-2	7.085576653E-3	-1.046466827E-2	2.142784679E-2
2.055644841E1	-7.600497454E-3	-1.355215907E-3	-8.002281189E-3	1.111938289E-2
2.056151433E1	5.682662129E-3	8.120894432E-3	2.293300629E-2	2.498328146E-2
2.056661077E1	8.053906262E-3	9.705722332E-4	-1.643276215E-2	1.832602216E-2
2.057167669E1	-7.477395236E-3	-7.382631302E-3	-5.547237396E-2	5.645882533E-2
2.057674260E1	7.953830063E-4	-1.445569098E-2	-9.903907776E-3	1.754100981E-2
2.058180852E1	-1.453702897E-2	2.154111862E-3	3.054809570E-2	3.389913805E-2
2.058687444E1	1.367516816E-4	3.191530704E-3	2.672195435E-2	2.691221680E-2
2.059194036E1	2.827025950E-3	-1.232865453E-2	-1.860809326E-2	2.249997629E-2
2.059700628E1	1.137644425E-2	-2.428178489E-2	-7.772445679E-3	2.791844324E-2
2.060210271E1	5.668673664E-3	-2.425803244E-2	-1.126575470E-2	2.734050526E-2
2.060716863E1	2.127062902E-2	-5.140736699E-3	6.914138794E-4	2.189394633E-2
2.061223455E1	-8.312094957E-3	-1.228511333E-2	3.061294556E-3	1.514550945E-2
2.061730046E1	1.229513064E-2	-1.835845411E-2	-5.216598511E-4	2.210147515E-2
2.062236638E1	6.471648812E-4	-2.199096978E-2	-1.595401764E-2	2.717631787E-2
2.062743230E1	6.788294762E-3	-6.551265717E-3	-6.319999695E-3	1.135528178E-2
2.063249822E1	-2.614400163E-2	-1.492971182E-2	-1.576995850E-2	3.398671369E-2
2.063759465E1	-1.254990324E-2	-8.948609233E-3	-2.750205994E-2	3.152682952E-2
2.064266057E1	-3.958776593E-3	8.757755160E-3	-2.353668213E-3	9.894945256E-3
2.064772649E1	-9.813819081E-3	1.681452990E-2	-4.712104797E-3	2.003106069E-2
2.065279241E1	-2.866452187E-2	1.114681363E-3	-1.416206360E-2	3.199158286E-2
2.065785833E1	-1.418081298E-2	2.472147346E-2	-1.404571533E-2	3.177308336E-2
2.066295476E1	1.417766139E-2	-3.896445036E-3	-4.361724854E-2	4.602882506E-2
2.066802068E1	-7.608398795E-3	-9.766831994E-3	1.135540009E-2	1.679951935E-2
2.067308660E1	7.638223469E-3	1.077979803E-3	-1.366138458E-2	1.568878348E-2
2.067815252E1	7.376238704E-3	-2.852395177E-2	-9.991645813E-3	3.111041157E-2
2.068321843E1	7.064696401E-3	-1.995055377E-2	3.149032593E-3	2.139745166E-2
2.068828435E1	1.036246493E-2	-1.842080057E-2	6.680488586E-3	2.216608898E-2
2.069335027E1	2.965919673E-3	-1.565693319E-2	1.019859314E-2	1.891950154E-2
2.069841619E1	-3.257557750E-3	-4.762738943E-3	-1.007175446E-2	1.160756661E-2
2.070348211E1	1.413598657E-4	-6.915479898E-3	-1.829338074E-2	1.955739307E-2
2.070854802E1	-1.306596026E-2	-3.154560924E-3	4.406929016E-3	1.414537364E-2
2.071361394E1	1.236744225E-3	-1.140649617E-2	-2.648353577E-2	2.886200544E-2
2.071871038E1	1.914647594E-2	-3.136372566E-2	-7.269859314E-3	3.745826588E-2
2.072377630E1	2.024101466E-2	-1.083628833E-2	3.475189209E-3	2.322069679E-2
2.072884221E1	-1.063499972E-2	3.470167518E-3	-1.304626465E-3	1.126265208E-2
2.073390813E1	-2.344279364E-2	-1.333087683E-3	1.651668549E-2	2.870788386E-2
2.073900457E1	-2.206117287E-2	-7.276430726E-3	9.450912476E-4	2.324940838E-2
2.074407048E1	2.092723548E-2	2.264171839E-3	3.313064575E-3	2.130849727E-2
2.074916692E1	1.136226207E-2	1.533250511E-2	-7.396697998E-3	2.046699425E-2
2.075423284E1	-4.338653758E-2	9.234994650E-3	3.347396851E-3	4.448462471E-2
2.075929876E1	-3.139867261E-2	-3.116899729E-2	1.282119751E-2	4.606263279E-2
2.076436467E1	-1.121858135E-2	-2.134093642E-2	2.457714081E-2	3.442859255E-2
2.076943059E1	3.022805601E-2	-1.751182973E-2	3.149890900E-2	4.703807839E-2
2.077449651E1	4.753284156E-3	-3.622415662E-2	-4.382133484E-3	3.679655319E-2
2.077956243E1	-8.647974581E-3	-2.387554944E-2	-2.452945709E-2	3.530614097E-2
2.078462835E1	1.831401885E-2	1.330736279E-2	1.485157013E-2	2.707504988E-2
2.078969426E1	2.018227428E-2	-1.511286199E-2	-4.260063171E-3	2.557090008E-2
2.079476018E1	1.020837203E-2	-1.955471933E-2	4.084587097E-3	2.243394212E-2
2.079982610E1	-2.098113671E-2	-6.149917841E-3	-6.630897522E-3	2.284728406E-2
2.080492254E1	-1.528267562E-2	2.408072352E-3	-4.199028015E-3	1.603093332E-2
2.081001897E1	-2.452641726E-3	8.556008339E-3	1.720428467E-2	1.937029016E-2
2.081508489E1	-3.117511421E-2	-6.817594171E-3	-2.448940277E-2	4.022559117E-2
2.082015081E1	-2.161194757E-2	2.822369337E-3	-7.656097412E-3	2.310103621E-2
2.082521672E1	-6.055772305E-3	1.118633151E-2	4.107189178E-2	4.299658923E-2
2.083028264E1	-2.013372257E-2	-2.449801564E-2	1.105785370E-2	3.358266939E-2
2.083534856E1	3.885030746E-3	3.047764301E-3	-5.647659302E-3	7.501892210E-3
2.084041448E1	7.518030703E-3	6.757378578E-4	-1.272678375E-2	1.479690616E-2
2.084551091E1	-1.498065144E-2	-4.052028060E-3	2.773666382E-2	3.178303586E-2
2.085057683E1	-6.333604455E-3	-5.373656750E-4	2.276897430E-2	2.363957483E-2
2.085564275E1	-1.432339847E-2	-2.072606981E-2	-2.491760254E-2	3.543468117E-2
2.086070867E1	-1.286156848E-2	-1.108883321E-2	-1.876354218E-2	2.530716659E-2
2.086577459E1	-1.614812389E-2	9.217917919E-3	4.074096680E-2	4.478346002E-2
2.087084050E1	1.258976385E-2	-9.923860431E-3	9.547233582E-3	1.865837154E-2
2.087593694E1	2.338302508E-2	7.152557373E-4	-2.497291565E-2	3.421876632E-2
2.088100286E1	1.994993538E-2	-1.004868746E-2	-5.681324005E-2	6.104686959E-2
2.088606878E1	1.287162304E-2	-1.479132473E-2	1.963615417E-2	2.774960392E-2
2.089113469E1	2.295371145E-3	-8.759468794E-3	3.253173828E-2	3.376849149E-2
2.089620061E1	1.662746072E-4	1.390352845E-2	1.445293427E-2	2.005549948E-2
2.090126653E1	7.504832000E-3	1.489347219E-2	-4.383373260E-2	4.689919116E-2
2.090636296E1	1.244477183E-2	-2.200154960E-2	-6.666183472E-3	2.614150976E-2
2.091142888E1	-2.726774663E-3	-6.302848458E-3	3.969573975E-2	4.028539379E-2
2.091649480E1	-8.421704173E-3	-1.690451801E-2	-4.560470581E-3	1.942899180E-2
2.092156072E1	-9.316843003E-3	-1.328276098E-2	2.288818359E-4	1.622614217E-2
2.092662664E1	-4.378426820E-3	-2.505797148E-2	-2.148628235E-3	2.552820321E-2
2.093172307E1	-9.242728353E-3	6.204023957E-3	-9.326934814E-4	1.117084857E-2
2.093678899E1	-8.287489414E-3	1.533225179E-3	-2.110958099E-2	2.272988495E-2
2.094185491E1	1.651718467E-2	-1.863580942E-2	-2.568626404E-2	3.577561939E-2
2.094692083E1	3.634970635E-2	2.966135740E-3	1.825332642E-3	3.651617385E-2
2.095198674E1	5.045853555E-3	-7.764518261E-3	2.674579620E-2	2.830346262E-2
2.095705266E1	2.637762576E-2	-2.078171074E-2	2.534294128E-2	4.207045656E-2
2.096211858E1	1.331336796E-3	-8.753210306E-3	2.156066895E-2	2.330780113E-2
2.096718450E1	-1.755949855E-2	-6.327614188E-3	1.307392120E-2	2.278820103E-2
2.097228093E1	-1.250069588E-2	-8.725166321E-3	1.651954651E-2	2.247868639E-2
2.097734685E1	-1.575566083E-2	-5.221679807E-3	1.995182037E-2	2.595345689E-2
2.098241277E1	-4.816852510E-3	5.379289389E-3	-1.346015930E-2	1.527464274E-2
2.098747869E1	-4.820767790E-3	3.137689829E-2	-3.591156006E-2	4.793109319E-2
2.099254461E1	-6.123546511E-3	7.299140096E-3	-1.660919189E-2	1.914785950E-2
2.099761052E1	-1.468386501E-2	-1.414994895E-2	-2.835083008E-2	3.492286519E-2
2.100270696E1	-2.457830682E-2	-1.384708285E-2	-5.552291870E-3	2.875174455E-2
2.100777288E1	-1.011118293E-4	9.049728513E-3	4.262924194E-4	9.060327532E-3
2.101283880E1	2.893865108E-3	-2.407120168E-2	-1.026058197E-2	2.632635083E-2
2.101790471E1	-1.539848372E-2	-2.018213272E-2	-1.373100281E-2	2.886125812E-2
2.102297063E1	2.101992443E-2	-2.463276684E-2	-2.933502197E-3	3.251485600E-2
2.102803655E1	2.633421123E-2	-7.717341185E-3	1.845550537E-2	3.307043566E-2
2.103310247E1	4.393059760E-3	7.810547948E-3	1.948070526E-2	2.144298279E-2
2.103819890E1	1.834276319E-2	-3.016908467E-2	-7.979393005E-3	3.619808481E-2
2.104326482E1	1.438293606E-2	-6.095647812E-3	1.345252991E-2	2.061543919E-2
2.104833074E1	-1.567725092E-2	1.059870422E-2	1.571559906E-2	2.459855242E-2
2.105339666E1	-1.697791740E-2	-1.087847352E-2	-1.646614075E-2	2.603314535E-2
2.105846257E1	-7.496446371E-3	-1.308143139E-3	-1.039791107E-2	1.288504953E-2
2.106352849E1	-7.324546576E-3	-2.981282771E-2	3.004455566E-2	4.295496483E-2
2.106859441E1	1.070760563E-2	1.076894999E-2	1.555538177E-2	2.173920432E-2
2.107369085E1	2.260783315E-2	1.116469502E-3	-2.850246429E-2	3.639713031E-2
2.107875676E1	8.533898741E-3	-1.079417765E-2	1.566410065E-2	2.084959827E-2
2.108382268E1	-2.980202436E-3	-5.975902081E-3	1.078414917E-2	1.268427710E-2
2.108888860E1	-1.459408551E-3	1.656068861E-2	-7.115364075E-3	1.808354740E-2
2.109395452E1	-2.249741927E-2	-6.161287427E-3	-2.011394501E-2	3.080042403E-2
2.109902044E1	-1.744917408E-2	3.304314613E-2	-2.825355530E-2	4.684641469E-2
2.110411687E1	-1.854347438E-2	6.679505110E-3	-4.276275635E-3	2.016836046E-2
2.110918279E1	-7.889162749E-3	-1.358504593E-2	-5.422592163E-3	1.661917169E-2
2.111424871E1	-4.520565271E-3	1.035076380E-2	-2.200698853E-2	2.473623588E-2
2.111931462E1	-4.942212254E-3	-1.695188880E-2	-2.893638611E-2	3.389847249E-2
2.112438054E1	8.880581707E-3	-4.274459183E-2	-8.523941040E-3	4.448170897E-2
2.112944646E1	2.367804572E-2	-4.225559533E-2	2.003955841E-2	5.241916717E-2
2.113451238E1	1.501046121E-3	-1.414611936E-3	2.061843872E-3	2.916413300E-3
2.113960882E1	1.873330027E-2	-8.330062032E-3	6.796836853E-3	2.159915423E-2
2.114467473E1	-8.154865354E-3	-3.479763865E-3	1.979637146E-2	2.169117121E-2
2.114974827E1	-1.345207542E-2	-8.121073246E-3	3.625965118E-2	3.951800182E-2
2.115481419E1	2.425102890E-2	1.452122629E-2	3.357982635E-2	4.389285994E-2
2.115988011E1	-8.266035467E-3	2.047920227E-2	1.311492920E-2	2.568514037E-2
2.116497654E1	2.233222127E-3	3.112453222E-2	1.538181305E-2	3.478971055E-2
2.117004246E1	-1.335105300E-2	-2.247035503E-3	-1.441764832E-2	1.977797684E-2
2.117510838E1	-1.581682265E-2	-2.147287130E-3	-2.261924744E-2	2.768416651E-2
2.118017430E1	-1.920387149E-4	9.829446673E-3	-3.191661835E-2	3.339648825E-2
2.118524021E1	-9.582646191E-3	1.581138372E-2	1.108360291E-2	2.155628021E-2
2.119030613E1	3.718014807E-3	-1.998052001E-3	1.219081879E-2	1.290084914E-2
2.119537205E1	-1.390792429E-2	-1.377949119E-2	1.682853699E-2	2.581674636E-2
2.120046849E1	1.032122225E-2	-1.006492972E-2	-1.298236847E-2	1.940031778E-2
2.120553440E1	8.383255452E-3	-2.781398594E-2	-1.880359650E-2	3.460450877E-2
2.121060032E1	-1.490547135E-2	7.963180542E-3	-1.627063751E-2	2.345887819E-2
2.121566624E1	-3.525696695E-3	1.731014252E-2	3.490543365E-2	3.912110517E-2
2.122073216E1	2.557126433E-2	1.348420978E-2	1.206970215E-2	3.132716365E-2
2.122579808E1	9.473610669E-3	3.223629296E-2	1.433086395E-2	3.652809254E-2
2.123089451E1	-2.687859163E-2	1.640687883E-2	-5.958557129E-3	3.204916167E-2
2.123596043E1	-1.679211855E-4	3.520044684E-2	3.444766998E-2	4.925181847E-2
2.124102635E1	4.747025669E-3	3.606437147E-2	3.292083740E-3	3.652411474E-2
2.124609226E1	-3.343357891E-2	-9.563714266E-4	1.276779175E-2	3.580133169E-2
2.125115818E1	-2.525226027E-2	-7.943421602E-3	1.741313934E-2	3.168583307E-2
2.125622410E1	-6.303712726E-3	2.886489034E-3	-7.668495178E-3	1.033800906E-2
2.126132054E1	-1.006072015E-2	3.613583744E-2	1.851177216E-2	4.182944591E-2
2.126638645E1	-5.580402911E-3	6.190612912E-3	1.742362976E-3	8.514717471E-3
2.127145237E1	1.239269972E-3	-9.266480803E-3	-1.726341248E-2	1.963234237E-2
2.127651829E1	-3.773450851E-3	2.283653617E-2	8.996009827E-3	2.483293193E-2
2.128158421E1	-1.617401838E-3	1.426421106E-2	-3.856468201E-2	4.114995023E-2
2.128665013E1	9.852685034E-3	-1.071082056E-2	-7.390975952E-3	1.632248771E-2
2.129171604E1	2.250071615E-3	4.894018173E-3	-2.750110626E-2	2.802365219E-2
2.129678196E1	7.808089256E-3	3.224660456E-2	-1.778411865E-2	3.764418467E-2
2.130184788E1	3.003811091E-2	3.556257486E-2	-1.050949097E-2	4.772247100E-2
2.130694432E1	1.297174022E-2	-3.244578838E-4	1.094436646E-2	1.697499556E-2
2.131204075E1	-2.418904379E-2	-1.329936087E-2	3.103923798E-2	4.153814070E-2
2.131707615E1	1.386341825E-2	8.169084787E-3	-3.644943237E-3	1.649890672E-2
2.132214207E1	2.789196372E-2	-8.500158787E-3	1.775169373E-2	3.413703223E-2
2.132720799E1	1.450308412E-2	3.478273749E-3	-9.708404541E-3	1.779581288E-2
2.133227390E1	7.107675076E-3	2.019608021E-2	-4.167461395E-2	4.685268561E-2
2.133733982E1	4.473485053E-3	-9.513095021E-3	-1.283264160E-2	1.658878344E-2
2.134240574E1	-2.771455795E-3	-9.353309870E-3	1.932430267E-2	2.164703320E-2
2.134747166E1	-8.740164340E-3	-5.586922169E-3	-9.326934814E-3	1.394976290E-2
2.135253758E1	-2.171896771E-2	1.240181923E-2	-6.870269775E-3	2.593683260E-2
2.135760350E1	-3.669336438E-3	-1.260970533E-2	1.337337494E-2	1.874342166E-2
2.136266941E1	1.077744737E-2	2.906650305E-3	3.700351715E-2	3.865051448E-2
2.136776585E1	-4.479318857E-3	1.354222000E-2	1.533031464E-2	2.093978430E-2
2.137283177E1	-2.075391635E-2	-3.156676888E-3	-3.703022003E-2	4.256673406E-2
2.137789768E1	-2.867427841E-2	3.479041159E-2	1.551246643E-2	4.767833466E-2
2.138296360E1	1.143664122E-5	-1.187650859E-2	-2.854537964E-2	3.091747541E-2
2.138802952E1	7.196024060E-3	-1.061999798E-2	-2.355575562E-2	2.682239255E-2
2.139309544E1	-1.304258034E-2	3.802999854E-3	-4.472351074E-2	4.674146043E-2
2.139816136E1	4.728503525E-3	-6.882861257E-3	-2.773666382E-2	2.896644687E-2
2.140325779E1	5.564488471E-3	5.014836788E-3	2.947807312E-2	3.041494558E-2
2.140832371E1	4.271119833E-4	3.976300359E-3	1.379966736E-2	1.436747049E-2
2.141338963E1	2.483530343E-2	-7.699906826E-3	1.724243164E-2	3.119907547E-2
2.141845555E1	1.699231565E-2	-7.555231452E-3	2.778053284E-2	3.343020069E-2
2.142352146E1	-6.308246404E-3	8.125513792E-3	1.449108124E-2	1.777102649E-2
2.142858738E1	-1.271145418E-2	-2.492874861E-3	2.031707764E-2	2.409520982E-2
2.143368382E1	1.187376678E-3	-1.262649894E-3	-4.791259766E-3	5.095126914E-3
2.143874974E1	-2.173965052E-2	-9.530156851E-3	1.179695129E-3	2.376610980E-2
2.144381565E1	1.020440087E-2	-2.836066484E-2	-1.069355011E-2	3.198138711E-2
2.144891209E1	-4.333063960E-3	-1.028594375E-2	1.313686371E-2	1.723813418E-2
2.145400852E1	-2.095580101E-2	5.116313696E-4	8.275985718E-3	2.253662136E-2
2.145904392E1	-1.887217164E-3	2.304601669E-2	1.078605652E-3	2.314830154E-2
2.146410984E1	-4.190508276E-3	2.645865083E-3	-6.042480469E-3	7.814891673E-3
2.146917576E1	-2.060790733E-2	1.798333228E-2	4.690170288E-3	2.775038345E-2
2.147424168E1	-3.555931151E-3	-7.229208946E-3	-2.739906311E-2	2.855897000E-2
2.147930760E1	7.524069399E-3	-2.267771959E-2	1.318550110E-2	2.729007192E-2
2.148437352E1	1.252838969E-2	-9.504631162E-3	1.070022583E-2	1.902086735E-2
2.148946995E1	3.292012960E-3	-1.073220372E-2	-7.247924805E-5	1.122598768E-2
2.149453587E1	-1.292973012E-2	-1.191291213E-2	1.891899109E-2	2.582680042E-2
2.149960179E1	2.444909886E-2	-1.153454185E-3	-4.978179932E-3	2.497741313E-2
2.150466770E1	6.752151996E-3	-3.579124808E-3	-1.206398010E-2	1.428080204E-2
2.150973362E1	-1.915766299E-2	5.813002586E-3	5.845069885E-3	2.085597977E-2
2.151479954E1	-1.645911857E-2	1.286830008E-2	2.242565155E-2	3.064972396E-2
2.151986546E1	-1.739175990E-2	-9.771436453E-3	3.767395020E-2	4.262957666E-2
2.152493138E1	1.010935381E-2	-1.089327037E-2	5.295753479E-3	1.577679875E-2
2.153002781E1	-5.298022181E-3	-2.502755821E-2	-2.086448669E-2	3.301173297E-2
2.153509373E1	8.956074715E-3	-1.884350181E-2	1.871109009E-3	2.094731208E-2
2.154015965E1	9.914152324E-3	-3.223448992E-3	3.035545349E-3	1.085797289E-2
2.154522557E1	4.985418171E-3	-1.391790807E-2	8.955955505E-3	1.728501370E-2
2.155029148E1	-5.627572536E-3	-2.093705535E-2	-7.748603821E-3	2.302326477E-2
2.155538792E1	-5.416452885E-3	-2.976045012E-3	1.012611389E-2	1.186309354E-2
2.156045384E1	2.942912281E-3	-4.221394658E-3	2.902984619E-2	2.948241638E-2
2.156551976E1	6.683245301E-4	-2.444657683E-2	1.099205017E-2	2.681244009E-2
2.157058567E1	1.273993775E-2	-1.001185179E-2	1.208209991E-2	2.021188582E-2
2.157565159E1	3.344058990E-3	-1.232682168E-2	-1.057910919E-2	1.658465600E-2
2.158071751E1	5.850981921E-3	-1.338994503E-2	-1.760196686E-2	2.287692843E-2
2.158581394E1	-1.197479665E-3	-9.730696678E-3	-1.389980316E-2	1.700955447E-2
2.159087986E1	4.907343537E-3	-4.921540618E-3	-3.634548187E-2	3.700402188E-2
2.159594578E1	-8.030965924E-3	-1.090174913E-2	-1.230239868E-2	1.829463203E-2
2.160101170E1	1.593867317E-2	-1.211667061E-2	-7.450103760E-3	2.136256200E-2
2.160607762E1	1.730222255E-3	1.165083051E-2	-3.113079071E-2	3.328455574E-2
2.161117405E1	-1.133475825E-2	8.994638920E-4	-1.306056976E-2	1.731658923E-2
2.161623997E1	2.319009230E-2	-1.333300769E-2	-2.482891083E-2	3.649690792E-2
2.162130589E1	5.191802979E-3	-2.866350114E-2	6.246566772E-3	2.979212501E-2
2.162637181E1	-1.368048787E-2	-1.776443422E-2	2.282428741E-2	3.199498347E-2
2.163143772E1	-2.295972407E-2	1.556724310E-4	-2.366828918E-2	3.297515847E-2
2.163650364E1	1.636335999E-2	-9.407907724E-3	-2.106666565E-3	1.899227006E-2
2.164156956E1	1.746597886E-2	2.510696650E-3	1.572036743E-2	2.363247696E-2
2.164663548E1	-1.342250779E-2	3.610432148E-3	1.676845551E-2	2.178026712E-2
2.165170140E1	-4.892926663E-3	-2.143132687E-2	-7.113456726E-3	2.310505938E-2
2.165676731E1	1.430128142E-2	8.412256837E-3	-5.858421326E-3	1.759584655E-2
2.166186375E1	9.542927146E-3	-1.311430335E-2	3.677368164E-3	1.663055764E-2
2.166692967E1	-4.717789590E-3	-3.444536030E-2	1.670455933E-2	3.857178616E-2
2.167199558E1	2.252319455E-2	-8.336156607E-4	-8.355140686E-3	2.403742049E-2
2.167706150E1	1.764184237E-2	9.885281324E-3	-1.303577423E-2	2.406002491E-2
2.168215794E1	1.162124798E-2	-2.929162979E-2	-1.174545288E-2	3.363047195E-2
2.168722386E1	-3.955986351E-3	1.145644486E-2	2.609252930E-3	1.239790941E-2
2.169228977E1	1.146511734E-2	1.139026880E-2	-4.539489746E-3	1.678672410E-2
2.169735569E1	-5.290042609E-3	-7.732704282E-3	-4.367828369E-2	4.467182258E-2
2.170242161E1	-1.838602126E-3	-8.767768741E-3	1.604843140E-2	1.837950970E-2
2.170748753E1	-1.646767929E-2	2.171471715E-3	2.897548676E-2	3.339878117E-2
2.171258396E1	-2.376340702E-2	5.842894316E-3	1.448059082E-2	2.843459931E-2
2.171764988E1	1.222968102E-3	-1.549088955E-2	-1.175594330E-2	1.948500739E-2
2.172271580E1	2.015996352E-2	9.655371308E-3	-4.845714569E-2	5.336426981E-2
2.172778172E1	-4.939045757E-3	9.552180767E-3	7.752418518E-3	1.325663318E-2
2.173284764E1	-8.395109326E-3	1.127183437E-3	2.936363220E-3	8.964966930E-3
2.173791355E1	3.545016050E-3	3.433899581E-2	-5.394935608E-3	3.494050805E-2
2.174297947E1	1.825392246E-5	5.536973476E-3	-1.793861389E-3	5.820339094E-3
2.174804539E1	-3.191921115E-2	-1.234236360E-2	2.972602844E-3	3.435122046E-2
2.175311131E1	1.118999720E-2	-6.316035986E-3	2.668952942E-2	2.962160239E-2
2.175817723E1	-1.138860360E-2	-7.482320070E-3	4.783344269E-2	4.973654235E-2
2.176327366E1	-6.499476731E-3	-2.637654543E-4	-7.174491882E-3	9.684322576E-3
2.176833958E1	-1.587621868E-2	-1.412540674E-3	1.193046570E-3	1.598352122E-2
2.177340550E1	-1.108837500E-2	-4.891335964E-3	-1.423549652E-2	1.869563021E-2
2.177850193E1	1.847666875E-2	-2.736778557E-2	-1.531219482E-2	3.639843795E-2
